airline,flight_number,origin,destination,arrival_date,symptoms_onset_date,close_contact_rows,reporting_state
Emirates,EK406,Dubai,Melbourne,Tue 17 March 2020,Tue 31 March 2020,,QLD
Emirates,EK430,Dubai,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Emirates,EK434,Dubai,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Emirates,EK434,Dubai,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Etihad,EY484,Abu Dhabi,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Swiss Air/Singapore Airlines,LX9018/SQ235,Singapore,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qantas,QF10,Heathrow,Perth,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qantas,QF16,Los Angeles,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qantas,QF524,Sydney,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qantas,QF594,Perth,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qantas,QF60,San Francisco,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qantas,QF60,San Francisco,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qantas,QF610,Melbourne,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qantas,QF98,Hong Kong,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qatar Airways,QR906,Doha,Sydney,Tue 17 March 2020,Tue 31 March 2020,,QLD
South African Airways,SA280,Johannesburg,Perth,Tue 17 March 2020,Tue 31 March 2020,,QLD
Singapore Airlines,SQ319,London,Singapore,Tue 17 March 2020,Tue 31 March 2020,,QLD
Virgin Airlines,VA471,Perth,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Virgin Australia,VA8,Los Angeles,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Virgin,VA1628,Uluru,Sydney,Tue 17 March 2020,Tue 31 March 2020,,QLD
Virgin,VA977,Sydney,Brisbane,Tue 17 March 2020,Tue 31 March 2020,,QLD
Qantas,QF94,Los Angeles,Melbourne,Tue 17 March 2020,Tue 31 March 2020,"71,72,73,74,75",ACT
Etihad,EY78,Amsterdam,Abu Dhabi,Tue 17 March 2020,Tue 31 March 2020,**,ACT
Qatar,QR908,Doha,Sydney,Tue 17 March 2020,Tue 31 March 2020,"79,80,81,82,83",ACT
Qatar,QR906,Doha (via Sydney),Canberra,Tue 17 March 2020,Tue 31 March 2020,"42,43,44,45,46",ACT
Qantas,QF46,Bali,Melbourne,Tue 17 March 2020,Tue 31 March 2020,"12,13,14,15,16",ACT
Qantas,QF2130,Melbourne,Canberra,Tue 17 March 2020,Tue 31 March 2020,"15,16,17,18,19",ACT
Virgin Australia,VA672,Sydney,Canberra,Tue 17 March 2020,Tue 31 March 2020,"12,13,14,15,16",ACT
Qantas,QF816,Melbourne,Canberra,Tue 17 March 2020,Tue 31 March 2020,,ACT
Virgin Australia,VA134,Christchurch,Sydney,Tue 17 March 2020,Tue 31 March 2020,"23,24,25,26,27",ACT
Virgin Australia,VA640,Sydney,Canberra,Tue 17 March 2020,Tue 31 March 2020,"3,4,5,6,7",ACT
Rex,ZL628,Sydney,Bathuurst,Mon 16 March 2020,Mon 30 March 2020,"6, 7, 8, 9, 10",NSW
Rex,ZL467,Sydney,Griffith,Mon 16 March 2020,Mon 30 March 2020,"7, 8, 9, 10, 11",NSW
Virgin,VA1628,Uluru,Sydney,Mon 16 March 2020,Mon 30 March 2020,"21, 22, 23, 24, 25",NSW
Virgin Australia,VA815,Melbourne,Sydney,Mon 16 March 2020,Mon 30 March 2020,"1, 2, 3, 4",NSW
Qantas,QF761,Sydney,Adelaide,Mon 16 March 2020,Mon 30 March 2020,,SA
Virgin Australia,VA213,Melbourne,Adelaide,Mon 16 March 2020,Mon 30 March 2020,,SA
Qantas,QF675,Melbourne,Adelaide,Mon 16 March 2020,Mon 30 March 2020,,SA
Virgin Australia,VA211,Melbourne,Adelaide,Mon 16 March 2020,Mon 30 March 2020,,SA
Virgin Australia,VA211,Melbourne,Adelaide,Mon 16 March 2020,Mon 30 March 2020,,SA
Qantas,QF761,Sydney,Adelaide,Mon 16 March 2020,Mon 30 March 2020,,SA
Virgin Australia,VA213,Melbourne,Adelaide,Mon 16 March 2020,Mon 30 March 2020,,SA
Qantas,QF675,Melbourne,Adelaide,Mon 16 March 2020,Mon 30 March 2020,,SA
Qatar Airways,QR900,Doha,Perth,Mon 16 March 2020,Mon 30 March 2020,"16, 17, 18, 19, 20",WA
Air New Zealand,NZ175,Auckland,PerthArriving 15:40,Mon 16 March 2020,Mon 30 March 2020,"22, 23, 24, 25, 26, 27",WA
QANTAS,QF581,Sydney,PerthArriving 12:20,Mon 16 March 2020,Mon 30 March 2020,"1, 2, 3, 4, 5",WA
QANTAS,QF10,London,Perth,Mon 16 March 2020,Mon 30 March 2020,"56, 57 ,58 ,59 ,60",WA
Virgin,VA569,Sydney,Perth,Mon 16 March 2020,Mon 30 March 2020,"27, 28, 29, 30, 31",WA
Air Canada,AC2740,Brisbane,Perth,Mon 16 March 2020,Mon 30 March 2020,"1, 2, 3, 4, 5",WA
Royal Brunei Airlines,B10009,Brunei,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
British Airways,BA15,Singapore,Sydney,Mon 16 March 2020,Mon 30 March 2020,,QLD
Air Asia,D7200,Kuala Lumpur,Gold Coast,Mon 16 March 2020,Mon 30 March 2020,,QLD
Delta Airlines,DL41,Los Angeles,Sydney,Mon 16 March 2020,Mon 30 March 2020,,QLD
Emirates,EK052,Dubai,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Emirates,EK412,Dubai,Sydney,Mon 16 March 2020,Mon 30 March 2020,,QLD
Emirates,EK434,Madrid,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Etihad,EY450,Abu Dhabi,Sydney,Mon 16 March 2020,Mon 30 March 2020,,QLD
Etihad,EY654,Cairo,Abu Dahbi,Mon 16 March 2020,Mon 30 March 2020,,QLD
Singapore Airlines,FQ235,London,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Hawaii Airlines,HA443,Hawaii,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Air New Zealand,MZ135,Auckland,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Qantas,QF2,London,Singapore,Mon 16 March 2020,Mon 30 March 2020,,QLD
Qantas,QF2326,Brisbane,Bundaberg,Mon 16 March 2020,Mon 30 March 2020,,QLD
Qantas,QF52,Singapore,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Qantas,QF520,Sydney,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Qantas,QF62,Tokyo,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Singapore Airlines,SQ235,Singapore,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Virgin Airlines,VA931,Sydney,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Virgin Airlines,VA931,Sydney,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Virgin Airlines,VA939,Sydney,Brisbane,Mon 16 March 2020,Mon 30 March 2020,,QLD
Qatar,QR906,Doha (via Sydney),Canberra,Mon 16 March 2020,Mon 30 March 2020,*,ACT
Qantas,QF36,Singapore,Melbourne,Mon 16 March 2020,Mon 30 March 2020,"56,57,58,59,60",ACT
Jetstar,JQ461,Ballina,Sydney,Sun 15 March 2020,Sun 29 March 2020,"5, 6, 7, 8, 9",NSW
Jetstar,JQ785,Maroochydore, Sydney,Sun 15 March 2020,Sun 29 March 2020,"1, 2, 3, 4",NSW
Jetstar,JQ660,Sydney,Ayers Rock,Sun 15 March 2020,Sun 29 March 2020,"8, 9, 10, 11, 12",NSW
Qantas,QF2422,Newcastle,Brisbane,Sun 15 March 2020,Sun 29 March 2020,"3, 4, 5, 6, 7",NSW
Qantas,QF582,Perth,Sydney,Sun 15 March 2020,Sun 29 March 2020,TBC,NSW
Qantas,QF751,Sydney,Adelaide,Sun 15 March 2020,Sun 29 March 2020,"18, 19, 20, 21, 22",NSW
Qantas,QF751,Sydney,Adelaide,Sun 15 March 2020,Sun 29 March 2020,"18, 19, 20, 21, 22",NSW
Qantas,QF866,Sydney,Hamilton Island,Sun 15 March 2020,Sun 29 March 2020,"3, 4, 5, 6, 722, 23, 24, 25, 26",NSW
Virgin,VA932,Brisbane,Sydney,Sun 15 March 2020,Sun 29 March 2020,"7, 8, 9, 10, 11",NSW
Qantas,QF751,Adelaide,Sydney,Sun 15 March 2020,Sun 29 March 2020,,SA
Jetstar,JQ453,Gold Coast,Adelaide,Sun 15 March 2020,Sun 29 March 2020,,SA
Emirates Airlines,EK440,Dubai,Adelaide,Sun 15 March 2020,Sun 29 March 2020,,SA
Jetstar,JQ453,Gold Coast,Adelaide,Sun 15 March 2020,Sun 29 March 2020,,SA
Qantas,QF751,Sydney,Adelaide,Sun 15 March 2020,Sun 29 March 2020,,SA
Emirates Airlines,EK440,Dubai,Adelaide,Sun 15 March 2020,Sun 29 March 2020,,SA
Thai Airways,TG481,Bangkok,Perth,Sun 15 March 2020,Sun 29 March 2020,"47, 48, 49, 50, 51",WA
Qatar,QR906,Doha (via Sydney),Canberra,Sun 15 March 2020,Sun 29 March 2020,"27,28,29,30,31",ACT
Jetstar,JQ784,Sydney,Maroochydore,Sat 14 March 2020,Sat 28 March 2020,"1, 2, 3, 4",NSW
Qantas,QF426,Melbourne,Sydney,Sat 14 March 2020,Sat 28 March 2020,"8, 9, 10, 11, 12",NSW
Qantas,QF430,Melbourne,Sydney,Sat 14 March 2020,Sat 28 March 2020,"35, 36, 37, 38, 39",NSW
Qantas,QF582,Perth,Sy​​dney,Sat 14 March 2020,Sat 28 March 2020,"1, 2, 3, 4",NSW
Virgin Australia,VA213,Melbourne,Adelaide,Sat 14 March 2020,Sat 28 March 2020,,SA
QANTAS,QF10,London,Perth,Sat 14 March 2020,Sat 28 March 2020,"38, 39, 40, 41, 42",WA
Emirates,EK0420,Dubai,Perth,Sat 14 March 2020,Sat 28 March 2020,"16, 17, 18, 19, 20, 21",WA
Garuda,GA712,Jakarta,Sydney,Sat 14 March 2020,Sat 28 March 2020,"40,41,42,43,44",ACT
Qatar,QR908,Doha,Sydney,Fri 13 March 2020,Fri 27 March 2020,TBC,NSW
Qantas,QF434,Melbourne,Sydney,Fri 13 March 2020,Fri 27 March 2020,"1, 2, 3, 4",NSW
Virgin Australia,VA82020,Melbourne,Sydney,Fri 13 March 2020,Fri 27 March 2020,"8, 9, 10, 11, 12",NSW
Virgin Australia,VA859,Sydney,Melbourne,Fri 13 March 2020,Fri 27 March 2020,"10, 11, 12, 13, 14",NSW
Qantas,QF20,Manila,Sydney,Fri 13 March 2020,Fri 27 March 2020,,SA
Qantas,QF739,Sydney,Adelaide,Fri 13 March 2020,Fri 27 March 2020,,SA
Qantas,QF50,San Francisco,Melbourne,Fri 13 March 2020,Fri 27 March 2020,,SA
Qantas,QF679,Melbourne,Adelaide,Fri 13 March 2020,Fri 27 March 2020,,SA
Qantas,QF94,Los Angeles,Melbourne,Fri 13 March 2020,Fri 27 March 2020,,SA
Qantas,QF685,Melbourne,Adelaide,Fri 13 March 2020,Fri 27 March 2020,,SA
Air New Zealand,NZ191,Auckland,Adelaide,Fri 13 March 2020,Fri 27 March 2020,,SA
Qantas,QF2701,Adelaide,Whyalla,Fri 13 March 2020,Fri 27 March 2020,,SA
Emirates,EK0420,Dubai,Perth,Fri 13 March 2020,Fri 27 March 2020,"8, 9, 10, 11, 12 & 62, 63, 64, 65, 66",WA
Qatar Airways,QR900,Doha,PerthArriving 18:25,Fri 13 March 2020,Fri 27 March 2020,"40, 41, 42, 43, 44 & 78, 79, 80, 81, 82, 83",WA
Jetstar,JQ456,Sydney,Ballina,Thu 12 March 2020,Thu 26 March 2020,"5, 6, 7, 8, 9",NSW
Virgin,VA838,Sydney,Melbourne,Thu 12 March 2020,Thu 26 March 2020,"9, 10, 11, 12, 13",NSW
Jetstar,JQ452,Adelaide,Gold Coast,Thu 12 March 2020,Thu 26 March 2020,,SA
Singapore Airlines,SQ225,Singapore,Perth,Thu 12 March 2020,Thu 26 March 2020,"42, 43, 44, 45, 46",WA
QANTAS,QF10,London,Perth,Thu 12 March 2020,Thu 26 March 2020,"38, 39, 40, 41, 42",WA
QANTAS,QF769,Melbourne,Perth,Thu 12 March 2020,Thu 26 March 2020,"50, 51, 52, 53, 54",WA
Qantas,QF42,Jakarta,Sydney,Thu 12 March 2020,Thu 26 March 2020,"90,91,92,93,94",ACT
Qantas,QF424,Melbourne,Sydney,Wed 11 March 2020,Wed 25 March 2020,"1, 2, 3",NSW
Qantas,QF12,Los Angeles,Sydney,Wed 11 March 2020,Wed 25 March 2020,,SA
Qantas,QF741,Sydney,Adelaide,Wed 11 March 2020,Wed 25 March 2020,,SA
Singapore Airlines,SQ225,Singapore,Perth,Wed 11 March 2020,Wed 25 March 2020,"45, 46, 47, 48, 49",WA
Qantas,QF2039,Dubbo,Sydney,Tue 10 March 2020,Tue 24 March 2020,"1, 2, 3, 4",NSW
Rex,Rex XL852,Syd​​ney,Dubbo,Tue 10 March 2020,Tue 24 March 2020,"1, ,2, 3, 4",NSW
Virgin Australia,VA1141,Sydney,Ballina,Tue 10 March 2020,Tue 24 March 2020,"7, 8, 9, 10, 11",NSW
Ethiad Airways,EY450,Abu Dhabi,Sydney,Tue 10 March 2020,Tue 24 March 2020,,SA
Qantas,QF663,Brisbane,Adelaide,Tue 10 March 2020,Tue 24 March 2020,,SA
Virgin Australia,VA418,Sydney,Adelaide,Tue 10 March 2020,Tue 24 March 2020,,SA
Cathay Pacific,CX171,Hong Kong,Perth,Tue 10 March 2020,Tue 24 March 2020,"18, 19, 20, 21, 22, 23",WA
Qatar Airways,QR900,Doha,Perth,Tue 10 March 2020,Tue 24 March 2020,"70, 71, 72, 73, 74",WA
Emirates,EK0406,Dubai,Melbourne,Tue 10 March 2020,Tue 24 March 2020,,VIC
QANTAS,QF581,Sydney,Perth,Mon 09 March 2020,Mon 23 March 2020,"46, 47, 48, 49, 50",WA
QANTAS,QF589,Brisbane,Perth,Mon 09 March 2020,Mon 23 March 2020,"14, 15, 16, 17, 18",WA
Qantas,QF430,Melbourne,Sydney,Mon 09 March 2020,Mon 23 March 2020,,VIC
Qantas,QF459,Sydney,Melbourne,Mon 09 March 2020,Mon 23 March 2020,,VIC
Virgin Australia,VA535,Sydney,Coolangatta,Sun 08 March 2020,Sun 22 March 2020,"19, 20, 21, 22, 23",NSW
Emirates,EK0420,Dubai,Perth,Sun 08 March 2020,Sun 22 March 2020,"45, 46, 47, 48, 49",WA
Virgin Australia,VA24,Los Angeles,Melbourne,Sun 08 March 2020,Sun 22 March 2020,,VIC
Virgin Australia,VA833,Melbourne,Sydney,Fri 06 March 2020,Fri 20 March 2020,"1, 2, 3, 4",NSW
Malaysia Airways,MH0149,Kuala Lumpur,Melbourne,Fri 06 March 2020,Fri 20 March 2020,,VIC
Qantas,QF94,Los Angeles,Melbourne,Fri 06 March 2020,Fri 20 March 2020,,VIC
Emirates,EK404,Singapore,Melbourne,Fri 06 March 2020,Fri 20 March 2020,,VIC
QANTAS,QF10,London,Perth,Thu 05 March 2020,Thu 19 March 2020,"40, 41, 42, 43, 44",WA
Virgin Australia,VA800,Sydney,Melbourne,Wed 04 March 2020,Wed 18 March 2020,"1, 2, 3, 4",NSW
Virgin Australia,VA811,Melbourne,Sydney,Tue 03 March 2020,Tue 17 March 2020,"22, 23, 24, 25, 26",NSW
Emirates,EK420,Dubai,Perth,Mon 02 March 2020,Mon 16 March 2020,"81, 82, 83, 84, 85",WA
Virgin Australia,VA682,Perth,Melbourne,Mon 02 March 2020,Mon 16 March 2020,,VIC
United Airlines,UA60,San Francisco,Melbourne,Sat 29 February 2020,Sat 14 March 2020,,VIC
Singapore Airlines,SQ237,Singapore,Melbourne,Sat 29 February 2020,Sat 14 March 2020,,VIC
Qantas,QF1509,Sydney,Canberra,Fri 28 February 2020,Fri 13 March 2020,"2, 3, 4, 5, 6",NSW
Virgin Australia,VA651,Canberra,Sydney,Fri 28 February 2020,Fri 13 March 2020,"3, 4, 5, 6, 7",NSW
Molinda Air,OD177,Denpasar,Melbourne,Fri 28 February 2020,Fri 13 March 2020,,VIC
